game_date,home_team,away_team,home_score,away_score,tournament,country,neutral,overall_diff,attack_away_defence_home_diff,attack_diff,attack_home_defence_away_diff,defence_diff,midfield_diff,rank_diff,prestige_diff,growth_diff,full_age_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,goalkeeper_overall_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,home_win,gdp_diff,is_home,raw_gdp_diff,score_past_2_games_diff,score_past_4_games_diff,y_rating,score_conceded_past_1_games_diff,win_momentum_past_5_games_diff,score_conceded_past_4_games_diff,wins_past_3_games_diff,wins_past_5_games_diff,wins_home_against_away_1_games,score_past_3_games_diff,wins_past_4_games_diff,win_momentum_past_2_games_diff,score_conceded_past_3_games_diff,x_rating,score_past_1_games_diff,wins_home_against_away_3_games,win_momentum_past_1_games_diff,wins_home_against_away_4_games,score_conceded_past_2_games_diff,wins_past_2_games_diff,lose_momentum_past_1_games_diff,lose_momentum_past_4_games_diff,score_past_5_games_diff,lose_momentum_past_5_games_diff,lose_momentum_past_2_games_diff,win_momentum_past_4_games_diff,win_momentum_past_3_games_diff,wins_past_1_games_diff,wins_home_against_away_2_games,wins_home_against_away_5_games,score_conceded_past_5_games_diff,lose_momentum_past_3_games_diff
2008-06-16 00:00:00+00:00,Austria,Germany,0,1,UEFA Euro,Austria,False,-11.0,11.0,-17.0,-17.0,-11.0,-12.0,87.0,-9.0,2.4399999999999995,-0.4400000000000013,-2.539999999999999,-0.0,-0.0,-10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.10076566925193164,1,4949.0,-1.0,-1.25,76.0,1.0,-1.5000000000000002,0.5,-0.3333333333333333,-0.4,0.0,-0.6666666666666666,-0.5,-0.020000000000000014,0.6666666666666666,74.0,0.0,0.0,-0.020000000000000014,0.0,1.0,0.0,0.0,-0.48,-0.5999999999999999,-0.5,0.0,-1.5000000000000002,-0.76,0.0,0.0,0.0,-0.2,-0.24
2008-06-17 00:00:00+00:00,Netherlands,Romania,2,0,UEFA Euro,Switzerland,True,7.0,-3.0,8.0,10.0,5.0,9.0,-2.0,7.0,-3.8695652173913038,0.4200000000000017,-0.8200000000000003,-0.0,-0.0,-74.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.7280430073075481,0,47037.0,3.0,2.0,74.0,0.0,0.6699999999999999,0.5,0.33333333333333337,0.20000000000000007,0.0,2.6666666666666665,0.25,0.6699999999999999,1.0,81.0,3.0,0.0,-0.07000000000000006,0.0,0.0,0.5,0.0,0.18999999999999995,2.2,0.18999999999999995,0.26,0.6699999999999997,0.6699999999999997,0.0,0.0,0.0,0.6,0.26
2008-06-17 00:00:00+00:00,France,Italy,0,2,UEFA Euro,Switzerland,True,-0.0,1.0,2.0,2.0,-1.0,1.0,4.0,-0.0,1.2799999999999998,-1.5199999999999996,0.08999999999999986,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.14998152234254228,0,6584.0,-1.5,-0.25,84.0,0.0,0.8400000000000001,-0.5,0.0,0.2,1.0,-1.0,0.25,0.84,-0.3333333333333335,84.0,-3.0,1.0,0.0,1.0,-1.5,0.5,0.0,0.16000000000000006,0.0,0.16000000000000006,0.16000000000000006,0.84,0.0,0.0,1.0,1.0,0.0,0.0
2008-06-18 00:00:00+00:00,Russia,Sweden,2,0,UEFA Euro,Austria,True,-0.0,4.0,-6.0,-2.0,-0.0,-1.0,-6.0,-0.0,3.32,-2.68,-2.91,-0.0,-0.0,10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.493686017618672,0,-43058.0,-1.0,-1.0,76.0,-1.0,0.76,0.25,0.3333333333333333,0.2,0.0,-0.3333333333333335,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.6000000000000001,0.24,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.24
2008-06-18 00:00:00+00:00,Greece,Spain,1,2,UEFA Euro,Austria,True,-7.0,6.0,-6.0,-3.0,-3.0,-6.0,4.0,-4.0,-0.9895652173913041,2.5100000000000016,4.359999999999999,-0.0,-0.0,-8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-0.10394638499582858,0,-3527.0,-1.5,-0.75,84.0,1.0,-2.52,1.5,-0.6666666666666666,-0.6000000000000001,0.0,-1.3333333333333337,-0.75,-0.84,1.666666666666667,77.0,-1.0,0.0,0.0,0.0,2.0,-0.5,0.06999999999999995,-0.55,-0.4000000000000001,-0.55,-0.09000000000000008,-2.52,-1.68,0.0,0.0,0.0,1.4,-0.3200000000000001
2008-06-19 00:00:00+00:00,Portugal,Germany,2,3,UEFA Euro,Switzerland,True,-0.0,4.0,-4.0,-4.0,-4.0,2.0,6.0,-3.0,-1.4,0.11999999999999746,-0.17999999999999972,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-0.6271450024006272,0,-21748.0,0.0,0.25,82.0,1.0,-0.82,0.75,0.0,-0.2,0.0,0.6666666666666667,-0.25,0.0,0.6666666666666666,82.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000005,-0.20000000000000015,-0.18000000000000005,0.0,-0.82,0.0,0.0,0.0,0.0,1.4,0.0
2008-06-20 00:00:00+00:00,Croatia,Turkey,1,1,UEFA Euro,Austria,True,-1.0,6.0,2.0,7.0,-1.0,-3.0,-5.0,1.0,0.5199999999999996,0.1999999999999993,-0.35999999999999943,-0.0,-0.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,1,5197.0,1.0,0.75,77.0,1.0,1.52,0.5,0.0,0.4,0.0,1.0,0.25,0.0,0.0,76.0,1.0,0.0,-0.77,0.0,1.0,0.0,-0.24,0.24,0.6,0.47,0.0,0.76,0.0,-1.0,0.0,0.0,0.2,0.0
2008-06-21 00:00:00+00:00,Netherlands,Russia,1,3,UEFA Euro,Switzerland,True,5.0,-4.0,9.0,7.0,2.0,7.0,-14.0,4.0,-6.0,1.84,0.08999999999999986,-0.0,-0.0,-85.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,1.5233360875527933,0,44729.0,2.5,2.5,76.0,2.0,1.52,0.25,0.6666666666666667,0.4,0.0,2.6666666666666665,0.5,0.76,0.0,81.0,2.0,0.0,0.0,0.0,1.5,0.5,0.0,0.3799999999999999,2.0,0.32999999999999985,0.18999999999999995,1.52,1.5200000000000002,0.0,0.0,0.0,-0.4000000000000001,0.3799999999999999
2008-06-22 00:00:00+00:00,Spain,Italy,0,0,UEFA Euro,Austria,True,-0.0,3.0,-0.0,0.0,-3.0,1.0,1.0,-2.0,1.4,-2.4400000000000013,-4.91,-0.0,-0.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.1301070618327564,0,-4964.0,0.5,-0.25,65.0,-1.0,1.39,-1.25,0.6666666666666666,0.4,1.0,0.0,0.5,1.39,-0.6666666666666666,74.0,0.0,0.5,0.74,0.5,-0.5,1.0,0.26,0.52,0.20000000000000007,0.6100000000000001,0.61,1.39,1.39,1.0,0.5,0.5,-1.4,0.61
2008-06-22 00:00:00+00:00,Australia,China,0,1,FIFA World Cup qualification,Australia,False,9.0,-4.0,9.0,8.0,3.0,4.0,-44.0,8.0,2.652173913043478,0.9199999999999982,2.91,-0.0,-0.0,12.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,1,45757.0,1.0,1.5,84.0,2.0,1.6800000000000002,0.25,0.3333333333333333,0.4,1.0,1.6666666666666663,0.25,0.0,-0.3333333333333333,84.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16000000000000006,1.4,0.3200000000000001,0.0,0.84,0.84,0.0,1.0,1.0,0.0,0.16000000000000006
2008-06-25 00:00:00+00:00,Germany,Turkey,3,2,UEFA Euro,Switzerland,True,5.0,-3.0,3.0,8.0,8.0,4.0,-15.0,7.0,0.040000000000000036,-0.7599999999999979,-0.17999999999999972,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,1,35989.0,1.0,0.75,77.0,0.0,-0.049999999999999815,0.0,-0.6666666666666666,0.0,0.0,0.3333333333333335,-0.25,-1.59,0.6666666666666667,82.0,1.0,0.0,-0.82,0.0,0.5,-1.0,-0.18000000000000005,-0.18000000000000005,0.8,0.0,-0.3600000000000001,-0.8199999999999998,-1.59,-1.0,0.0,0.0,0.4000000000000001,-0.3600000000000001
2008-06-26 00:00:00+00:00,Russia,Spain,0,3,UEFA Euro,Austria,True,-8.0,8.0,-10.0,-7.0,-5.0,-10.0,20.0,-6.0,1.88,-1.5999999999999979,0.17999999999999972,-0.0,-0.0,-4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0526853619108405,0,-23257.0,2.0,0.5,84.0,0.0,0.0,1.25,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.84,0.6666666666666666,76.0,2.0,0.0,0.0,0.0,0.5,0.5,-0.07999999999999996,-0.07999999999999996,0.6000000000000001,-0.07999999999999996,0.16000000000000006,0.0,0.84,0.0,0.0,0.0,1.2000000000000002,0.16000000000000006
2008-06-29 00:00:00+00:00,Germany,Spain,0,1,UEFA Euro,Austria,True,-2.0,1.0,-1.0,2.0,2.0,-2.0,1.0,2.0,1.0,-0.4799999999999969,2.27,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.26748650582369504,0,10956.0,1.0,0.5,84.0,3.0,0.84,1.25,0.3333333333333333,0.2,0.0,1.0000000000000002,0.25,0.84,1.3333333333333337,82.0,1.0,0.0,0.84,0.0,1.5,0.5,0.18000000000000005,0.16000000000000006,0.8,0.16000000000000006,0.16000000000000006,0.84,0.84,1.0,0.0,0.0,1.6,0.16000000000000006
2008-08-19 00:00:00+00:00,Australia,South Africa,2,2,Friendly,England,True,3.0,6.0,-1.0,6.0,1.0,-0.0,-35.0,3.0,2.347826086956521,-1.0399999999999991,0.8200000000000003,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0,43422.0,-0.5,-0.25,71.0,-2.0,0.74,-0.5,0.3333333333333333,0.2,0.0,0.0,0.25,0.030000000000000027,-0.3333333333333335,74.0,-1.0,0.0,0.0,0.0,0.5,0.0,-0.030000000000000027,0.23,-0.4,0.2,-0.030000000000000027,0.74,0.74,0.0,0.0,0.0,-0.8,0.23
2008-08-20 00:00:00+00:00,Sweden,France,2,3,Friendly,Sweden,False,-8.0,10.0,-6.0,-3.0,-7.0,-9.0,14.0,-8.0,-1.3199999999999998,0.16000000000000014,-1.91,-0.0,-0.0,-10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.16091207153253287,1,8253.0,-1.0,0.0,74.0,-1.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,-0.74,-1.0,74.0,1.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.4000000000000001,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0
2008-08-20 00:00:00+00:00,Germany,Belgium,2,0,Friendly,Germany,False,9.0,-9.0,9.0,8.0,8.0,8.0,-44.0,8.0,0.5547826086956524,1.2200000000000024,2.45,-0.0,-0.0,12.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-0.0454376194687096,1,-2170.0,-1.5,-1.0,75.0,0.0,0.0,-0.25,-0.3333333333333333,0.0,0.0,-1.3333333333333337,-0.25,0.0,-0.3333333333333333,75.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.25,-0.6000000000000001,0.0,0.0,-0.75,-0.75,0.0,0.0,0.0,-0.4,-0.25
2008-08-20 00:00:00+00:00,Scotland,Northern Ireland,0,0,Friendly,Scotland,False,6.0,-6.0,9.0,8.0,5.0,11.0,-16.0,6.0,-1.7652173913043478,-0.5799999999999983,0.4499999999999993,-0.0,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.3361129062784328,1,-17474.0,0.0,-0.75,76.0,0.0,-1.45,0.75,-0.3333333333333333,-0.4,0.0,-0.33333333333333337,-0.25,0.0,0.6666666666666666,69.0,-1.0,0.0,0.0,0.0,0.5,0.0,-0.07000000000000006,-0.24,-1.0,-0.55,-0.07000000000000006,-0.76,-0.76,0.0,0.0,0.0,0.6,-0.31000000000000005
2008-08-20 00:00:00+00:00,Italy,Austria,2,2,Friendly,France,True,13.0,-18.0,18.0,12.0,12.0,13.0,-100.0,9.0,-4.84,3.3599999999999994,5.18,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.2381451132428702,0,-10941.0,-0.5,0.5,81.0,-2.0,-2.43,1.5,-0.3333333333333333,-0.6000000000000001,0.0,0.3333333333333335,-0.5,-0.81,1.0000000000000002,76.0,-3.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.48,-0.20000000000000015,-0.72,-0.24,-1.62,-0.81,0.0,0.0,0.0,1.6,-0.24
2008-08-20 00:00:00+00:00,Denmark,Spain,0,3,Friendly,Denmark,False,-7.0,7.0,-8.0,-5.0,-4.0,-8.0,35.0,-4.0,0.3200000000000003,1.0,3.18,-0.0,-0.0,-15.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.5912950046799615,1,28806.0,0.5,0.25,78.0,-1.0,-0.06000000000000005,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.25,0.78,-0.6666666666666667,84.0,2.0,0.0,0.78,0.0,-1.5,0.5,0.16000000000000006,0.16000000000000006,0.3999999999999999,0.0,0.22,0.78,1.56,1.0,0.0,0.0,0.0,0.38
2008-08-20 00:00:00+00:00,England,Czech Republic,2,2,Friendly,England,False,6.0,-5.0,6.0,7.0,6.0,7.0,6.0,3.0,-1.04,-2.599999999999998,-1.09,-0.0,-0.0,-8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.7202109108372079,1,24071.0,1.0,-0.25,71.0,-1.0,1.5499999999999998,-0.5,0.3333333333333333,0.4,0.0,0.6666666666666667,0.25,0.84,-0.6666666666666667,84.0,0.0,0.0,0.84,0.0,-0.5,0.5,0.29000000000000004,0.55,0.2,0.8400000000000001,0.42,0.84,0.84,1.0,0.0,0.0,-0.6000000000000001,0.42
2008-08-20 00:00:00+00:00,Ukraine,Poland,1,0,Friendly,Ukraine,False,-0.0,8.0,1.0,7.0,-2.0,2.0,-1.0,3.0,-0.08695652173913082,0.08000000000000185,0.17999999999999972,-0.0,-0.0,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.2228412886303188,1,-9815.0,-1.0,-0.25,69.0,-1.0,-1.44,-0.25,-0.3333333333333333,-0.4,0.0,-1.0,-0.25,0.0,-0.33333333333333337,75.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.06000000000000005,-0.31000000000000005,0.0,-0.56,0.0,-0.75,-0.69,0.0,0.0,0.0,0.0,-0.31000000000000005
2008-08-20 00:00:00+00:00,Russia,Netherlands,1,1,Friendly,Russia,False,-5.0,7.0,-9.0,-4.0,-2.0,-7.0,6.0,-4.0,6.0,-1.84,-0.08999999999999986,-0.0,-0.0,85.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.5233360875527933,1,-44729.0,0.0,0.5,73.0,-2.0,0.0,-0.75,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.73,-1.3333333333333337,82.0,-1.0,0.0,0.0,0.0,-2.0,0.5,-0.08999999999999997,0.0,0.20000000000000015,0.0,0.09000000000000008,0.0,0.73,0.0,0.0,0.0,-1.0,0.18000000000000005
2008-08-20 00:00:00+00:00,Slovenia,Croatia,2,3,Friendly,Slovenia,False,-7.0,16.0,-11.0,-3.0,-8.0,-8.0,72.0,-8.0,4.7043478260869565,-2.3599999999999994,-2.460000000000001,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.5588332695355429,1,11895.0,-1.5,-0.5,84.0,-2.0,-0.7600000000000001,-1.25,-0.3333333333333333,-0.2,0.0,-0.3333333333333333,-0.25,0.0,-1.6666666666666667,76.0,-2.0,0.0,0.0,0.0,-2.5,0.0,-0.07999999999999996,-0.24,-0.2,-0.24,0.0,-0.76,-0.76,0.0,0.0,0.0,-0.6,-0.24
2008-08-20 00:00:00+00:00,Norway,Ireland,1,1,Friendly,Norway,False,-0.0,3.0,-0.0,1.0,-2.0,-0.0,-12.0,-0.0,0.21739130434782614,0.3999999999999986,-0.4499999999999993,-0.0,-0.0,-11.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.4551670868178858,1,35286.0,0.0,0.25,84.0,1.0,1.54,1.25,0.6666666666666666,0.4,0.0,0.0,0.5,1.54,1.3333333333333333,77.0,0.0,0.0,0.77,0.0,2.0,1.0,0.23,0.46,0.0,0.4600000000000001,0.46,1.54,1.54,1.0,0.0,0.0,1.2000000000000002,0.46
2008-09-06 00:00:00+00:00,Netherlands,Australia,1,2,Friendly,Netherlands,False,8.0,-1.0,5.0,12.0,8.0,6.0,-35.0,5.0,-6.1,-0.3999999999999986,-1.7300000000000004,-0.0,-0.0,-75.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,1,7973.0,-1.0,0.75,74.0,0.0,1.4799999999999995,0.0,0.3333333333333333,0.4,0.0,0.0,0.25,0.82,-0.33333333333333337,82.0,0.0,0.0,0.82,0.0,-0.5,0.5,0.26,0.26,1.2000000000000002,0.52,0.26,0.7399999999999998,0.7400000000000001,1.0,0.0,0.0,-0.20000000000000007,0.26
2008-09-06 00:00:00+00:00,South Africa,Nigeria,0,1,FIFA World Cup qualification,South Africa,False,-5.0,14.0,-9.0,-4.0,-9.0,-5.0,43.0,-1.0,2.1866666666666665,1.2300000000000004,1.1799999999999995,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.9544089850522032,1,3568.0,-1.0,-0.25,77.0,2.0,-0.72,0.5,0.0,-0.2,0.0,0.3333333333333335,0.0,-0.77,1.0,72.0,0.0,0.0,-0.05000000000000005,0.0,1.0,-0.5,0.0,0.0,-0.4000000000000001,-0.23,-0.28,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0
2008-09-06 00:00:00+00:00,Argentina,Paraguay,1,1,FIFA World Cup qualification,Argentina,False,9.0,-4.0,7.0,10.0,7.0,11.0,-18.0,10.0,-1.5,-1.4699999999999989,-0.7300000000000004,-0.0,-0.0,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.8154500907804989,1,5100.0,0.0,1.0,75.0,2.0,-2.25,0.75,-0.3333333333333333,-0.6000000000000001,1.0,1.0,-0.5,-0.7499999999999999,-0.33333333333333337,84.0,0.0,1.0,-0.75,1.0,1.0,-0.5,-0.25,-0.41,0.5999999999999999,-0.5700000000000001,-0.25,-1.5,-0.7499999999999999,-1.0,1.0,1.0,0.8,-0.25
2008-09-06 00:00:00+00:00,Hungary,Denmark,0,0,FIFA World Cup qualification,Hungary,False,-6.0,9.0,-14.0,-10.0,-5.0,-4.0,14.0,-5.0,-0.2333333333333343,-2.6599999999999966,-2.8200000000000003,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.4160998969325869,1,-48872.0,0.5,-0.25,77.0,-3.0,-0.6499999999999999,-0.75,-0.3333333333333333,-0.2,0.0,0.0,-0.25,0.06000000000000005,-1.0,71.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,-0.23,0.0,-0.23,0.0,-0.6499999999999999,-0.6499999999999999,0.0,0.0,0.0,-0.3999999999999999,-0.23
2008-09-06 00:00:00+00:00,Poland,Slovenia,1,1,FIFA World Cup qualification,Poland,False,4.0,2.0,1.0,6.0,3.0,5.0,-49.0,6.0,-1.5999999999999996,1.5,2.09,-0.0,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.6918523095064213,1,-13874.0,-1.0,-1.0,70.0,-1.0,0.74,-0.5,0.3333333333333333,0.2,0.0,-0.6666666666666667,0.25,0.0,-0.3333333333333333,74.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.040000000000000036,0.30000000000000004,-0.7999999999999999,0.30000000000000004,0.0,0.74,0.74,0.0,0.0,0.0,-0.8,0.26
2008-09-06 00:00:00+00:00,Austria,France,3,1,FIFA World Cup qualification,Austria,False,-10.0,12.0,-13.0,-13.0,-12.0,-13.0,90.0,-9.0,1.833333333333334,0.23000000000000045,-0.8200000000000003,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.08816359090032799,1,4357.0,-0.5,-0.5,83.0,1.0,0.0,-1.0,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,0.73,-1.3333333333333333,73.0,0.0,0.0,0.73,0.0,-0.5,0.5,0.27,0.2,-0.3999999999999999,0.2,0.27,0.0,0.73,1.0,0.0,0.0,-0.8,0.37
2008-09-10 00:00:00+00:00,Russia,Wales,2,1,FIFA World Cup qualification,Russia,False,7.0,2.0,3.0,6.0,1.0,2.0,-41.0,6.0,0.29130434782608816,-0.7399999999999984,2.640000000000001,-0.0,-0.0,17.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-0.6642610746895198,1,-11758.0,-1.5,0.25,77.0,0.0,-1.69,-0.75,-0.6666666666666666,-0.4,0.0,-0.3333333333333333,-0.5,-0.82,-1.0,82.0,-1.0,0.0,-0.82,0.0,-1.5,-0.5,-0.23,-0.3600000000000001,0.0,-0.3600000000000001,-0.18000000000000005,-1.69,-1.64,-1.0,0.0,0.0,-0.6,-0.3600000000000001
2008-09-10 00:00:00+00:00,Sweden,Hungary,2,1,FIFA World Cup qualification,Sweden,False,6.0,-9.0,17.0,12.0,4.0,3.0,-19.0,4.0,-1.7333333333333325,1.8299999999999983,1.91,-0.0,-0.0,10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.2658055479604569,1,39867.0,-0.5,0.25,73.0,-2.0,0.78,-1.5,0.6666666666666666,0.2,0.0,0.0,0.5,0.78,-2.0,78.0,-1.0,0.0,0.0,0.0,-2.0,0.5,0.0,0.49,-0.2,0.27,0.22,1.51,1.51,0.0,0.0,0.0,-1.0,0.44
2008-09-10 00:00:00+00:00,Uruguay,Ecuador,0,0,FIFA World Cup qualification,Uruguay,False,6.0,-5.0,6.0,10.0,9.0,5.0,-30.0,2.0,-2.0999999999999988,-2.0,-3.629999999999999,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.7495306151194792,1,4762.0,-0.5,-1.5,77.0,-1.0,0.0,-1.0,-0.3333333333333333,0.0,0.0,-1.0000000000000002,-0.25,0.0,-0.6666666666666667,83.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.23,-1.2000000000000002,0.0,0.0,-0.83,-0.83,0.0,0.0,0.0,-0.8,-0.23
2008-09-10 00:00:00+00:00,Croatia,England,1,4,FIFA World Cup qualification,Croatia,False,-6.0,8.0,-6.0,-7.0,-9.0,-7.0,-10.0,-4.0,1.2333333333333334,-0.0,-2.09,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0821773871952651,1,-31001.0,-1.5,-1.0,83.0,2.0,-0.95,0.75,-0.6666666666666666,-0.2,0.0,-1.3333333333333337,-0.25,-0.83,0.6666666666666667,71.0,-2.0,0.0,-0.83,0.0,0.5,-0.5,-0.17000000000000004,-0.29000000000000004,-0.7999999999999999,-0.17000000000000004,-0.29000000000000004,-0.95,-1.66,-1.0,0.0,0.0,0.8,-0.5800000000000001
2008-09-10 00:00:00+00:00,Northern Ireland,Czech Republic,0,0,FIFA World Cup qualification,Northern Ireland,False,-8.0,7.0,-7.0,-9.0,-9.0,-8.0,24.0,-10.0,1.2999999999999998,-1.8000000000000007,-1.3599999999999994,-0.0,-0.0,-16.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.9867823992627676,1,38395.0,0.5,-0.25,70.0,0.0,0.76,-2.75,0.0,0.2,0.0,0.0,0.0,0.0,-2.0,76.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,0.0
2008-09-10 00:00:00+00:00,Finland,Germany,3,3,FIFA World Cup qualification,Finland,False,-12.0,14.0,-15.0,-13.0,-12.0,-14.0,39.0,-13.0,1.1333333333333335,2.0300000000000007,2.0,-0.0,-0.0,-7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.14165738824434254,1,7104.0,0.5,0.75,84.0,0.0,-0.84,0.5,-0.3333333333333333,-0.2,0.0,0.6666666666666667,-0.25,-0.84,0.3333333333333333,78.0,1.0,0.5,0.0,0.5,1.0,-0.5,-0.059999999999999935,-0.22,0.8,-0.2799999999999999,-0.22,-0.84,-0.84,0.0,0.5,0.5,0.20000000000000015,-0.22
2008-09-10 00:00:00+00:00,Portugal,Denmark,2,3,FIFA World Cup qualification,Portugal,False,5.0,-3.0,-0.0,4.0,7.0,8.0,-27.0,4.0,-2.7666666666666666,-1.5,-2.8200000000000003,-0.0,-0.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-0.9509535012568936,1,-39598.0,-0.5,-0.25,77.0,0.0,0.69,-0.5,0.0,0.2,0.0,-0.6666666666666666,0.25,0.0,-0.9999999999999998,69.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.31000000000000005,-0.20000000000000007,0.31000000000000005,0.08000000000000007,0.77,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-10 00:00:00+00:00,France,Serbia,2,1,FIFA World Cup qualification,France,False,6.0,-5.0,5.0,10.0,10.0,10.0,-22.0,6.0,-0.32753623188405795,1.0,0.5500000000000007,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.9554749218549587,1,40584.0,-1.5,-0.5,71.0,0.0,-0.71,0.0,-0.3333333333333333,-0.2,0.0,-1.3333333333333337,-0.25,0.0,0.3333333333333333,77.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16999999999999993,-0.6000000000000001,-0.16999999999999993,0.06000000000000005,-0.71,-0.71,0.0,0.0,0.0,-0.2,-0.23
