team,date,wage_euros_thousands,value_euros_millions,growth,goalkeeeper_overall
Peru,2018-06-14 00:00:00+00:00,10.217391304347826,2.8663043478260875,3.0434782608695654,74
Peru,2018-06-16 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-17 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-18 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-19 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-20 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-21 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-22 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-23 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-24 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-25 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-26 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-27 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-28 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-06-29 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-07-01 00:00:00+00:00,0.0,0.0,2.775,76
Peru,2018-07-03 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-04 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-07 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-08 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-11 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-12 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-15 00:00:00+00:00,0.0,0.0,2.75,76
Peru,2018-07-19 00:00:00+00:00,10.043478260869565,2.866304347826087,3.0869565217391304,74
Peru,2018-07-26 00:00:00+00:00,10.043478260869565,2.8445652173913043,3.0434782608695654,74
Peru,2018-08-03 00:00:00+00:00,10.043478260869565,2.8445652173913043,3.0434782608695654,74
Peru,2018-08-21 00:00:00+00:00,7.869565217391305,2.960869565217392,2.782608695652174,73
Peru,2018-08-23 00:00:00+00:00,9.826086956521738,2.7706521739130436,2.6956521739130435,74
Peru,2018-08-30 00:00:00+00:00,9.826086956521738,2.7706521739130436,2.6956521739130435,74
Peru,2018-09-06 00:00:00+00:00,9.826086956521738,2.7706521739130436,2.6956521739130435,74
Peru,2018-09-12 00:00:00+00:00,9.826086956521738,2.7706521739130436,2.6956521739130435,74
Peru,2018-09-20 00:00:00+00:00,7.260869565217392,2.566304347826087,3.5652173913043477,73
Peru,2018-09-24 00:00:00+00:00,7.260869565217392,2.566304347826087,3.5652173913043477,73
Peru,2018-09-27 00:00:00+00:00,7.260869565217392,2.566304347826087,3.5217391304347827,73
Peru,2018-10-01 00:00:00+00:00,7.260869565217392,2.566304347826087,3.5217391304347827,73
Peru,2018-10-04 00:00:00+00:00,7.260869565217392,2.5923913043478266,3.347826086956522,73
Peru,2018-10-09 00:00:00+00:00,7.260869565217392,2.5923913043478266,3.347826086956522,73
Peru,2018-10-11 00:00:00+00:00,8.130434782608695,3.161956521739131,2.6956521739130435,73
Peru,2018-10-15 00:00:00+00:00,8.130434782608695,3.161956521739131,2.6956521739130435,73
Peru,2018-10-18 00:00:00+00:00,8.130434782608695,3.1532608695652176,2.6956521739130435,73
Peru,2018-10-22 00:00:00+00:00,8.130434782608695,3.1532608695652176,2.6956521739130435,73
Peru,2018-10-23 00:00:00+00:00,8.130434782608695,3.1532608695652176,2.6956521739130435,73
Peru,2018-10-25 00:00:00+00:00,7.391304347826087,2.8793478260869567,2.869565217391304,73
Peru,2018-10-29 00:00:00+00:00,7.391304347826087,2.8793478260869567,2.869565217391304,73
Peru,2018-11-01 00:00:00+00:00,7.391304347826087,2.8793478260869567,2.869565217391304,73
Peru,2018-11-05 00:00:00+00:00,7.391304347826087,2.8793478260869567,2.869565217391304,73
Peru,2018-11-13 00:00:00+00:00,7.391304347826087,2.8706521739130437,2.8260869565217392,73
Peru,2018-11-15 00:00:00+00:00,7.3478260869565215,2.840217391304348,2.8260869565217392,72
Poland,2006-08-30 00:00:00+00:00,0.0,0.0,3.739130434782609,82
Poland,2007-02-22 00:00:00+00:00,0.0,0.0,3.739130434782609,82
Poland,2007-08-30 00:00:00+00:00,0.0,0.0,5.173913043478261,82
Poland,2008-02-22 00:00:00+00:00,0.0,0.0,5.173913043478261,82
Poland,2008-08-30 00:00:00+00:00,0.0,0.0,7.066666666666666,84
Poland,2009-02-22 00:00:00+00:00,0.0,0.0,7.066666666666666,80
Poland,2009-08-30 00:00:00+00:00,0.0,0.0,6.266666666666667,75
Poland,2010-02-22 00:00:00+00:00,0.0,0.0,5.931034482758621,80
Poland,2010-08-30 00:00:00+00:00,0.0,0.0,5.6,75
